signTime,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeaderDetail.vue
confirmSignTime,confirmSignTime,缺少翻译,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeaderDetail.vue
deliverTime,deliverTime,要求发货时间,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeaderDetail.vue
waybillNum,waybillNum,运单号,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeaderDetail.vue
lineInfo,Line information,行信息,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeaderDetail.vue
deleteLine,Delete line,删除行,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeaderDetail.vue
addLine,Add line,新增行,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeaderDetail.vue
modifyLine,Modify line,修改行,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeaderDetail.vue
orderHeaderId,orderHeaderId,头表ID,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeaderDetail.vue
productId,productId,产品ID,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeaderDetail.vue
productCode,productCode,产品编码,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeaderDetail.vue
productName,productName,产品名称,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeaderDetail.vue
gift,gift,是否赠品,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeaderDetail.vue
deliveryAmount,deliveryAmount,发货数量,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeaderDetail.vue
realAmount,realAmount,实发数量,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeaderDetail.vue
signAmount,signAmount,签收数量,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeaderDetail.vue
orderedQuantity,orderedQuantity,订购数量,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeaderDetail.vue
unit,unit,计量单位,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeaderDetail.vue
unitVolume,unitVolume,单位体积,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeaderDetail.vue
unitWeight,unitWeight,单位重量,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeaderDetail.vue
deliverLineType,deliverLineType,发货行类型,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeaderDetail.vue
deliverWarehouseId,deliverWarehouseId,发货仓库ID,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeaderDetail.vue
deliverWarehouse,deliverWarehouse,缺少翻译,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeaderDetail.vue
storageLocationId,storageLocationId,缺少翻译,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeaderDetail.vue
storageLocation,storageLocation,缺少翻译,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeaderDetail.vue
sapId,sapId,产品SAPID,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeaderDetail.vue
productDesc,productDesc,物料描述,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeaderDetail.vue
productLevel,productLevel,商品等级,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeaderDetail.vue
brand,brand,品牌,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeaderDetail.vue
productMiddleClass,productMiddleClass,产品中类,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeaderDetail.vue
productSmallClass,productSmallClass,产品小类,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeaderDetail.vue
productSeriesModel,productSeriesModel,产品系列型号,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeaderDetail.vue
platformProductId,platformProductId,平台商品ID,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeaderDetail.vue
sourceId,sourceId,来源ID,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeaderDetail.vue
cancel,Cancel,取消,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeaderDetail.vue
confirm,Confirm,缺少翻译,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeaderDetail.vue
required,Required,必填项,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeaderDetail.vue
locationName,缺少翻译,库位,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeaderDetail.vue
unitPrice,缺少翻译,单价,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeaderDetail.vue
amount,缺少翻译,金额,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeaderDetail.vue
tax,缺少翻译,税率,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeaderDetail.vue
discountAmount,缺少翻译,费用折让金额,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeaderDetail.vue
noDiscountAmount,缺少翻译,非费用折让金额,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeaderDetail.vue
inCredit,缺少翻译,内部授信,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeaderDetail.vue
outCredit,缺少翻译,外部授信,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeaderDetail.vue
add,Add,新增,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeaderDetail.vue
modify,Modify,修改,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeaderDetail.vue
validationFailed,validation failed!,验证失败！,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeaderDetail.vue
saveSuccess,Save successful!,保存成功！,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeaderDetail.vue
saveFailed,Save failed!,保存失败！,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeaderDetail.vue
deleteSuccess,Delete successful!,删除成功！,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeaderDetail.vue
deleteFailed,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeaderDetail.vue
返回结果,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeader.vue
cancel,Cancel,取消,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeader.vue
总账日期,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeader.vue
confirm,缺少翻译,确认,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeader.vue
list,List,列表,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeader.vue
deliveryOrderNum,deliveryOrderNum,发货单号,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeader.vue
deliveryOrderNums,deliveryOrderNums,多发货单号,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeader.vue
taskNum,taskNum,运力任务单号,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeader.vue
custmoerCode,custmoerCode,客户编码,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeader.vue
channelType,channelType,渠道大类,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeader.vue
deliverStatus,deliverStatus,发货状态,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeader.vue
signStatus,signStatus,签收状态,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeader.vue
创建时间从,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeader.vue
创建时间至,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeader.vue
实际发货从,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeader.vue
实际发货至,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeader.vue
sourceNum,sourceNum,来源单号,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeader.vue
sourceNums,sourceNums,多来源单号,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeader.vue
sourceOrderNum,sourceOrderNum,订单来源单号,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeader.vue
sourceOrderNums,sourceOrderNums,多订单来源单号,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeader.vue
auditStatus,auditStatus,单据状态,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeader.vue
urgentDeliver,urgentDeliver,是否加急发货,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeader.vue
cloudWarehouse,cloudWarehouse,云仓,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeader.vue
providerName,缺少翻译,物流商,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeader.vue
providerType,providerType,物流商类型,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeader.vue
interfaceStatusInv,缺少翻译,扣减库存,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeader.vue
interfaceStatusOrder,缺少翻译,回写订单,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeader.vue
interfaceStatusSap,缺少翻译,重推Sap,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeader.vue
interfaceStatusInt,缺少翻译,内部交易,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeader.vue
interfaceStatusInvoice,缺少翻译,推送开票,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeader.vue
orderType,orderType,单据类型,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeader.vue
isIllegalRepurchaseOrder,isIllegalRepurchaseOrder,是否违规回购订单,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeader.vue
saleCompanyName,缺少翻译,销售公司,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeader.vue
customerName,缺少翻译,客户,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeader.vue
provinceName,缺少翻译,省,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeader.vue
cityName,缺少翻译,市,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeader.vue
countyName,缺少翻译,区,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeader.vue
receiveAddr,receiveAddr,收货人地址,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeader.vue
receiver,receiver,收货联系人,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeader.vue
receiveMobile,receiveMobile,收货手机,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeader.vue
totalAmount,totalAmount,总数量,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeader.vue
totalVolume,totalVolume,总体积,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeader.vue
totalWeight,totalWeight,总重量,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeader.vue
carCode,carCode,车牌号,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeader.vue
driverName,driverName,司机,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeader.vue
driverIdNumber,driverIdNumber,身份证号,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeader.vue
driverPhone,driverPhone,司机电话,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeader.vue
pickupTime,pickupTime,取货时间,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeader.vue
confirmPickupTime,confirmPickupTime,确认取货时间,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeader.vue
deliverTime,deliverTime,要求发货时间,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeader.vue
signTime,signTime,签收时间,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeader.vue
waybillNum,waybillNum,运单号,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeader.vue
actualWeight,actualWeight,实际重量,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeader.vue
actualDeliverTime,actualDeliverTime,实际发货时间,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeader.vue
glDate,glDate,总账日期,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeader.vue
interfaceStatusDistStoreStock,interfaceStatusDistStoreStock,推送库存,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeader.vue
failed,缺少翻译,操作失败,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeader.vue
discardSuccess,缺少翻译,作废成功,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeader.vue
discardFailed,缺少翻译,作废失败,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeader.vue
pushSuccess,缺少翻译,推送成功,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeader.vue
pushFailed,缺少翻译,推送失败,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeader.vue
success,缺少翻译,操作成功,D:\代码库\saafweb\src\page\service\ims\transport\logistics\deliveryOrder\ImsLogisticsDeliveryOrderHeader.vue
deliveryOrderNum,deliveryOrderNum,发货单号,D:\代码库\saafweb\src\page\service\ims\transport\logistics\ecDeliveryOrder\ImsLogisticsEcDeliveryOrderHeaderDetail.vue
sourceNum,sourceNum,来源单号,D:\代码库\saafweb\src\page\service\ims\transport\logistics\ecDeliveryOrder\ImsLogisticsEcDeliveryOrderHeaderDetail.vue
customerName,customerName,客户名称,D:\代码库\saafweb\src\page\service\ims\transport\logistics\ecDeliveryOrder\ImsLogisticsEcDeliveryOrderHeaderDetail.vue
storeId,storeId,店铺ID,D:\代码库\saafweb\src\page\service\ims\transport\logistics\ecDeliveryOrder\ImsLogisticsEcDeliveryOrderHeaderDetail.vue
saleCompanyName,saleCompanyName,销售公司名称,D:\代码库\saafweb\src\page\service\ims\transport\logistics\ecDeliveryOrder\ImsLogisticsEcDeliveryOrderHeaderDetail.vue
deliverStatus,deliverStatus,发货状态,D:\代码库\saafweb\src\page\service\ims\transport\logistics\ecDeliveryOrder\ImsLogisticsEcDeliveryOrderHeaderDetail.vue
auditStatus,auditStatus,单据状态,D:\代码库\saafweb\src\page\service\ims\transport\logistics\ecDeliveryOrder\ImsLogisticsEcDeliveryOrderHeaderDetail.vue
urgentDeliver,urgentDeliver,是否加急发货,D:\代码库\saafweb\src\page\service\ims\transport\logistics\ecDeliveryOrder\ImsLogisticsEcDeliveryOrderHeaderDetail.vue
totalVolume,totalVolume,总体积,D:\代码库\saafweb\src\page\service\ims\transport\logistics\ecDeliveryOrder\ImsLogisticsEcDeliveryOrderHeaderDetail.vue
totalWeight,totalWeight,总重量,D:\代码库\saafweb\src\page\service\ims\transport\logistics\ecDeliveryOrder\ImsLogisticsEcDeliveryOrderHeaderDetail.vue
creationDate,creationDate,创建日期,D:\代码库\saafweb\src\page\service\ims\transport\logistics\ecDeliveryOrder\ImsLogisticsEcDeliveryOrderHeaderDetail.vue
cloudWarehouse,cloudWarehouse,云仓,D:\代码库\saafweb\src\page\service\ims\transport\logistics\ecDeliveryOrder\ImsLogisticsEcDeliveryOrderHeaderDetail.vue
glDate,glDate,总账日期,D:\代码库\saafweb\src\page\service\ims\transport\logistics\ecDeliveryOrder\ImsLogisticsEcDeliveryOrderHeaderDetail.vue
remark,remark,备注,D:\代码库\saafweb\src\page\service\ims\transport\logistics\ecDeliveryOrder\ImsLogisticsEcDeliveryOrderHeaderDetail.vue
provinceName,provinceName,省,D:\代码库\saafweb\src\page\service\ims\transport\logistics\ecDeliveryOrder\ImsLogisticsEcDeliveryOrderHeaderDetail.vue
cityName,cityName,市,D:\代码库\saafweb\src\page\service\ims\transport\logistics\ecDeliveryOrder\ImsLogisticsEcDeliveryOrderHeaderDetail.vue
countyName,countyName,区,D:\代码库\saafweb\src\page\service\ims\transport\logistics\ecDeliveryOrder\ImsLogisticsEcDeliveryOrderHeaderDetail.vue
receiveAddr,receiveAddr,收货人地址,D:\代码库\saafweb\src\page\service\ims\transport\logistics\ecDeliveryOrder\ImsLogisticsEcDeliveryOrderHeaderDetail.vue
receiver,receiver,收货联系人,D:\代码库\saafweb\src\page\service\ims\transport\logistics\ecDeliveryOrder\ImsLogisticsEcDeliveryOrderHeaderDetail.vue
receivePhone,receivePhone,收货固话,D:\代码库\saafweb\src\page\service\ims\transport\logistics\ecDeliveryOrder\ImsLogisticsEcDeliveryOrderHeaderDetail.vue
receiveMobile,receiveMobile,收货手机号,D:\代码库\saafweb\src\page\service\ims\transport\logistics\ecDeliveryOrder\ImsLogisticsEcDeliveryOrderHeaderDetail.vue
deliverWarehouseName,deliverWarehouseName,发货仓库名称,D:\代码库\saafweb\src\page\service\ims\transport\logistics\ecDeliveryOrder\ImsLogisticsEcDeliveryOrderHeaderDetail.vue
providerName,providerName,物流商,D:\代码库\saafweb\src\page\service\ims\transport\logistics\ecDeliveryOrder\ImsLogisticsEcDeliveryOrderHeaderDetail.vue
actualWeight,actualWeight,实际重量,D:\代码库\saafweb\src\page\service\ims\transport\logistics\ecDeliveryOrder\ImsLogisticsEcDeliveryOrderHeaderDetail.vue
planDeliverTime,planDeliverTime,计划发货时间,D:\代码库\saafweb\src\page\service\ims\transport\logistics\ecDeliveryOrder\ImsLogisticsEcDeliveryOrderHeaderDetail.vue
waybillNum,waybillNum,运单号,D:\代码库\saafweb\src\page\service\ims\transport\logistics\ecDeliveryOrder\ImsLogisticsEcDeliveryOrderHeaderDetail.vue
lineInfo,Line information,行信息,D:\代码库\saafweb\src\page\service\ims\transport\logistics\ecDeliveryOrder\ImsLogisticsEcDeliveryOrderHeaderDetail.vue
batchModify,缺少翻译,批量指定仓库,D:\代码库\saafweb\src\page\service\ims\transport\logistics\ecDeliveryOrder\ImsLogisticsEcDeliveryOrderHeaderDetail.vue
modifyLine,Modify line,修改指定仓库,D:\代码库\saafweb\src\page\service\ims\transport\logistics\ecDeliveryOrder\ImsLogisticsEcDeliveryOrderHeaderDetail.vue
unlockInv,缺少翻译,释放整单库存,D:\代码库\saafweb\src\page\service\ims\transport\logistics\ecDeliveryOrder\ImsLogisticsEcDeliveryOrderHeaderDetail.vue
lockInv,缺少翻译,锁定整单库存,D:\代码库\saafweb\src\page\service\ims\transport\logistics\ecDeliveryOrder\ImsLogisticsEcDeliveryOrderHeaderDetail.vue
请选择仓库,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\ims\transport\logistics\ecDeliveryOrder\ImsLogisticsEcDeliveryOrderHeaderDetail.vue
仓库编码,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\ims\transport\logistics\ecDeliveryOrder\ImsLogisticsEcDeliveryOrderHeaderDetail.vue
仓库名称,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\ims\transport\logistics\ecDeliveryOrder\ImsLogisticsEcDeliveryOrderHeaderDetail.vue
locationName,locationName,库位名称,D:\代码库\saafweb\src\page\service\ims\transport\logistics\ecDeliveryOrder\ImsLogisticsEcDeliveryOrderHeaderDetail.vue
请选择库位,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\ims\transport\logistics\ecDeliveryOrder\ImsLogisticsEcDeliveryOrderHeaderDetail.vue
库位编码,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\ims\transport\logistics\ecDeliveryOrder\ImsLogisticsEcDeliveryOrderHeaderDetail.vue
库位名称,缺少翻译,缺少翻译,D:\代码库\saafweb\src\page\service\ims\transport\logistics\ecDeliveryOrder\ImsLogisticsEcDeliveryOrderHeaderDetail.vue
cancel,Cancel,取消,D:\代码库\saafweb\src\page\service\ims\transport\logistics\ecDeliveryOrder\ImsLogisticsEcDeliveryOrderHeaderDetail.vue
confirm,Confirm,确认,D:\代码库\saafweb\src\page\service\ims\transport\logistics\ecDeliveryOrder\ImsLogisticsEcDeliveryOrderHeaderDetail.vue
required,Required,必填项,D:\代码库\saafweb\src\page\service\ims\transport\logistics\ecDeliveryOrder\ImsLogisticsEcDeliveryOrderHeaderDetail.vue
sapId,sapId,产品SAPID,D:\代码库\saafweb\src\page\service\ims\transport\logistics\ecDeliveryOrder\ImsLogisticsEcDeliveryOrderHeaderDetail.vue
productName,productName,产品名称,D:\代码库\saafweb\src\page\service\ims\transport\logistics\ecDeliveryOrder\ImsLogisticsEcDeliveryOrderHeaderDetail.vue
productLevel,productLevel,商品等级,D:\代码库\saafweb\src\page\service\ims\transport\logistics\ecDeliveryOrder\ImsLogisticsEcDeliveryOrderHeaderDetail.vue
deliveryAmount,deliveryAmount,发货数量,D:\代码库\saafweb\src\page\service\ims\transport\logistics\ecDeliveryOrder\ImsLogisticsEcDeliveryOrderHeaderDetail.vue
realAmount,realAmount,实发数量,D:\代码库\saafweb\src\page\service\ims\transport\logistics\ecDeliveryOrder\ImsLogisticsEcDeliveryOrderHeaderDetail.vue
unit,unit,计量单位,D:\代码库\saafweb\src\page\service\ims\transport\logistics\ecDeliveryOrder\ImsLogisticsEcDeliveryOrderHeaderDetail.vue
unitVolume,unitVolume,单位体积,D:\代码库\saafweb\src\page\service\ims\transport\logistics\ecDeliveryOrder\ImsLogisticsEcDeliveryOrderHeaderDetail.vue
unitWeight,unitWeight,单位重量,D:\代码库\saafweb\src\page\service\ims\transport\logistics\ecDeliveryOrder\ImsLogisticsEcDeliveryOrderHeaderDetail.vue
deliverLineType,deliverLineType,发货行类型,D:\代码库\saafweb\src\page\service\ims\transport\logistics\ecDeliveryOrder\ImsLogisticsEcDeliveryOrderHeaderDetail.vue
platformProductId,platformProductId,平台商品ID,D:\代码库\saafweb\src\page\service\ims\transport\logistics\ecDeliveryOrder\ImsLogisticsEcDeliveryOrderHeaderDetail.vue
unitPrice,unitPrice,单价,D:\代码库\saafweb\src\page\service\ims\transport\logistics\ecDeliveryOrder\ImsLogisticsEcDeliveryOrderHeaderDetail.vue
amount,amount,金额,D:\代码库\saafweb\src\page\service\ims\transport\logistics\ecDeliveryOrder\ImsLogisticsEcDeliveryOrderHeaderDetail.vue
tax,tax,税率,D:\代码库\saafweb\src\page\service\ims\transport\logistics\ecDeliveryOrder\ImsLogisticsEcDeliveryOrderHeaderDetail.vue
modify,Modify,修改,D:\代码库\saafweb\src\page\service\ims\transport\logistics\ecDeliveryOrder\ImsLogisticsEcDeliveryOrderHeaderDetail.vue
validationFailed,validation failed!,验证失败！,D:\代码库\saafweb\src\page\service\ims\transport\logistics\ecDeliveryOrder\ImsLogisticsEcDeliveryOrderHeaderDetail.vue
saveSuccess,Save successful!,保存成功！,D:\代码库\saafweb\src\page\service\ims\transport\logistics\ecDeliveryOrder\ImsLogisticsEcDeliveryOrderHeaderDetail.vue
saveFailed,Save failed!,保存失败！,D:\代码库\saafweb\src\page\service\ims\transport\logistics\ecDeliveryOrder\ImsLogisticsEcDeliveryOrderHeaderDetail.vue
providerName,providerName,物流商,D:\代码库\saafweb\src\page\service\ims\transport\logistics\ecDeliveryOrder\ImsLogisticsEcDeliveryOrderHeader.vue
